4.25,0,0,540,6700,25440,34120,34640,33040,28640,34500,,
4.3,0,40,780,7700,27020,31540,34840,32820,32040,35280,,
4.35,0,0,1100,6400,25880,35500,34200,34360,30820,35080,,
4.4,0,0,860,7300,25100,35960,35020,34080,33360,29840,,
4.45,0,0,1040,6580,25460,34360,37100,36160,29960,28400,,
4.5,0,60,1000,7840,27060,33840,35100,35740,30060,28600,,
4.55,0,20,460,7160,24080,32500,36980,35740,33020,32420,,
4.6,0,80,820,7520,24020,33260,30040,35040,31260,30380,,
4.65,0,0,600,5460,25580,36280,29760,35340,30600,31660,,
4.7,0,20,620,7500,26000,33660,31120,33420,33980,30820,,
4.75,0,20,660,6980,25340,33560,29600,34880,31880,30780,,
4.8,0,60,620,6460,24220,33220,32380,37600,34280,32880,,
4.85,0,20,600,7540,29420,33600,33300,38600,32660,33380,,
4.9,0,20,860,6760,25920,35160,31000,37320,34380,32300,,
4.95,0,0,900,7140,24840,35660,32720,34900,32720,33560,,
